chargeback_id,customer_id,archetype,reason_code,merchant_category,amount,delivery_confirmed,three_d_secure,device_fingerprint_match,ip_geolocation_match,customer_email_opened,customer_tenure_days,customer_prior_disputes,transaction_velocity_24h,days_since_transaction,amount_vs_customer_avg,transaction_date,dispute_date,tracking_id,delivery_timestamp,merchant_policy,hidden_adjudicator_strictness,month_index,procedural_flip,won,split,generation_seed
644cfed5860e,cust_92607,high_velocity_attack,unauthorized,travel,12333.28,1,0,0,0.0,1.0,36,0,8,4,1.755,2025-07-07,2025-07-11,TRK706503081,2025-07-10 06:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1329,6,0,0,train,101
c47156b82a51,cust_57071,unauthorized_3ds,unauthorized,ecommerce,2885.87,0,1,1,1.0,0.0,888,1,1,17,0.708,2025-07-23,2025-08-09,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1593,6,0,1,train,101
7dbb18593029,cust_56507,inr_delivery_confirmed,item_not_received,ecommerce,3689.38,1,0,0,0.0,1.0,111,1,2,15,1.153,2025-06-21,2025-07-06,TRK425448404,2025-06-21 22:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0461,5,0,1,train,101
4b110642d87c,cust_91566,inr_delivery_confirmed,item_not_received,grocery,2264.32,1,0,1,1.0,1.0,16,0,2,35,0.859,2025-09-25,2025-10-30,TRK478773609,2025-09-27 13:00:00,Perishable goods are non-returnable after delivery confirmation.,0.2399,8,0,0,train,101
9623279ea46e,cust_85999,friendly_fraud_long_tenure,not_as_described,fashion,4364.07,1,0,1,1.0,1.0,793,2,2,34,1.156,2025-08-14,2025-09-17,TRK334346185,2025-08-15 05:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1856,7,1,0,train,101
46b40f21b6c1,cust_14016,high_velocity_attack,unauthorized,ecommerce,2331.99,0,0,0,1.0,0.0,26,0,6,4,1.57,2025-08-15,2025-08-19,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.129,7,0,0,train,101
13ed94080e0d,cust_21362,inr_delivery_confirmed,item_not_received,grocery,1103.28,1,1,1,0.0,0.0,623,1,2,2,1.058,2025-03-20,2025-03-22,TRK530625904,2025-03-22 20:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0125,2,0,1,train,101
377b5fa05903,cust_74859,friendly_fraud_long_tenure,unauthorized,digital_goods,3366.88,1,1,1,1.0,0.0,936,1,2,10,2.436,2025-06-13,2025-06-23,TRK784084492,2025-06-16 20:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0405,5,0,0,train,101
c64367771062,cust_51159,friendly_fraud_long_tenure,unauthorized,fashion,9652.01,1,0,1,0.0,0.0,561,1,1,32,0.518,2025-02-07,2025-03-11,TRK791516712,2025-02-10 22:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0055,1,0,1,train,101
1a2f3f85851e,cust_38383,no_evidence,unauthorized,services,2187.2,0,0,0,1.0,0.0,0,0,1,5,0.314,2025-04-06,2025-04-11,,,Service completion notes and customer confirmation emails are retained.,0.1688,3,0,0,train,101
326265ec583f,cust_96522,no_evidence,item_not_received,ecommerce,1843.1,0,0,0,1.0,0.0,274,1,2,31,1.363,2025-05-26,2025-06-26,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1569,4,0,0,train,101
a3d433f56994,cust_31634,unauthorized_3ds,unauthorized,travel,4281.09,1,1,1,0.0,1.0,272,0,1,13,1.818,2025-05-10,2025-05-23,TRK628594260,2025-05-13 23:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0822,4,1,0,train,101
6d0ed5fb29b5,cust_36978,no_evidence,not_as_described,digital_goods,2145.49,1,1,0,0.0,0.0,269,0,2,20,0.917,2025-03-28,2025-04-17,TRK734263561,2025-03-30 22:00:00,Digital items are non-refundable after delivery to the registered account.,0.108,2,0,0,train,101
a6d61a85af05,cust_54556,inr_delivery_confirmed,item_not_received,grocery,5244.64,1,1,1,1.0,1.0,536,0,1,18,0.615,2025-07-13,2025-07-31,TRK475216517,2025-07-15 02:00:00,Perishable goods are non-returnable after delivery confirmation.,0.23,6,0,1,train,101
fb4a94876528,cust_49958,inr_delivery_confirmed,item_not_received,ecommerce,2419.58,1,1,0,0.0,1.0,786,1,2,28,1.031,2025-03-26,2025-04-23,TRK397303078,2025-03-28 18:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1335,2,0,1,train,101
d90238917e5b,cust_96128,high_velocity_attack,unauthorized,digital_goods,641.89,1,0,1,0.0,0.0,105,0,7,9,3.643,2025-06-19,2025-06-28,TRK513144852,2025-06-22 13:00:00,Digital items are non-refundable after delivery to the registered account.,0.0736,5,0,1,train,101
94abc34b6904,cust_11785,high_velocity_attack,unauthorized,travel,5839.34,0,0,0,0.0,0.0,0,1,7,11,2.323,2025-08-21,2025-09-01,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0082,7,0,0,train,101
74425f63ce1f,cust_59086,unauthorized_3ds,unauthorized,travel,8791.68,1,1,0,1.0,0.0,31,0,1,23,1.094,2025-03-12,2025-04-04,TRK885193568,2025-03-15 07:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1144,2,0,1,train,101
d3edcda80e3e,cust_38872,no_evidence,not_as_described,digital_goods,3872.26,1,0,0,0.0,0.0,210,1,3,21,0.9,2025-03-05,2025-03-26,TRK222445774,2025-03-08 13:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0097,2,0,0,train,101
64599e39d948,cust_24860,inr_delivery_confirmed,item_not_received,grocery,3494.04,1,0,1,1.0,1.0,551,0,1,8,1.083,2025-08-09,2025-08-17,TRK683323219,2025-08-12 06:00:00,Perishable goods are non-returnable after delivery confirmation.,0.1613,7,0,1,train,101
fe27436b3cda,cust_96069,inr_delivery_confirmed,item_not_received,grocery,3695.34,1,0,1,1.0,0.0,1107,1,1,2,1.259,2025-03-17,2025-03-19,TRK114064117,2025-03-18 14:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.1012,2,0,1,train,101
57d93139e0c3,cust_54242,high_velocity_attack,unauthorized,travel,581.89,0,0,1,,0.0,0,0,3,2,2.296,2025-09-18,2025-09-20,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.139,8,0,0,train,101
f58d01adec27,cust_87524,unauthorized_3ds,unauthorized,digital_goods,3555.18,0,1,1,1.0,0.0,605,1,1,1,0.419,2025-05-15,2025-05-16,,,Digital items are non-refundable after delivery to the registered account.,-0.0132,4,0,1,train,101
901bb2a6ec65,cust_10356,high_velocity_attack,unauthorized,digital_goods,1482.71,0,1,0,0.0,0.0,0,0,8,12,0.173,2025-07-05,2025-07-17,,,Digital items are non-refundable after delivery to the registered account.,0.1689,6,0,1,train,101
d2a2f66452ce,cust_42260,inr_delivery_confirmed,item_not_received,ecommerce,3176.29,1,0,1,1.0,1.0,714,0,1,22,0.837,2025-04-27,2025-05-19,TRK951609798,2025-04-29 11:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1233,3,1,1,train,101
53d939153792,cust_77241,unauthorized_3ds,unauthorized,ecommerce,4470.26,0,0,1,0.0,0.0,220,0,2,21,0.864,2025-02-18,2025-03-11,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0817,1,0,1,train,101
3b3848b1031b,cust_85419,inr_delivery_confirmed,item_not_received,fashion,2572.5,1,1,1,0.0,1.0,281,3,1,12,1.21,2025-02-05,2025-02-17,TRK481065376,2025-02-06 00:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.2033,1,1,0,train,101
f8698c8e82fd,cust_25359,inr_delivery_confirmed,item_not_received,grocery,6117.2,1,0,0,1.0,0.0,57,1,1,5,0.638,2025-04-20,2025-04-25,TRK244216303,2025-04-21 19:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0885,3,0,1,train,101
68dd6d56b1e5,cust_88023,friendly_fraud_long_tenure,unauthorized,fashion,3900.53,0,1,1,1.0,1.0,1236,2,1,25,,2025-07-15,2025-08-09,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1446,6,0,0,train,101
8a48b77f3b68,cust_30764,inr_delivery_confirmed,item_not_received,grocery,4224.08,0,1,1,1.0,1.0,792,1,1,2,1.152,2025-05-27,2025-05-29,,,Perishable goods are non-returnable after delivery confirmation.,-0.1122,4,0,1,train,101
bde731c7e5eb,cust_55615,unauthorized_3ds,unauthorized,travel,10116.01,0,1,1,1.0,1.0,469,1,1,21,0.47,2025-06-24,2025-07-15,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.1045,5,0,1,train,101
895811e6fed2,cust_44307,friendly_fraud_long_tenure,unauthorized,subscriptions,3047.38,0,1,1,0.0,0.0,468,4,2,44,1.769,2025-05-20,2025-07-03,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1215,4,1,1,train,101
0e9f436eac53,cust_65679,high_velocity_attack,unauthorized,digital_goods,2488.12,0,0,0,1.0,0.0,43,1,5,12,1.685,2025-02-01,2025-02-13,,,Digital items are non-refundable after delivery to the registered account.,0.1199,1,0,0,train,101
a8e07e2dee37,cust_39356,no_evidence,unauthorized,ecommerce,4143.86,0,0,0,0.0,0.0,0,2,3,43,2.163,2025-07-02,2025-08-14,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.2601,6,0,0,train,101
b098223e7e8e,cust_14639,unauthorized_3ds,unauthorized,digital_goods,3846.27,1,1,1,1.0,1.0,26,0,1,10,1.241,2025-08-09,2025-08-19,TRK496644120,2025-08-10 13:00:00,Digital items are non-refundable after delivery to the registered account.,-0.2689,7,0,0,train,101
a13c48b64fe7,cust_25407,inr_delivery_confirmed,item_not_received,ecommerce,3779.43,1,0,1,1.0,1.0,1070,1,1,12,1.095,2025-06-13,2025-06-25,TRK410933672,2025-06-14 15:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1125,5,0,1,train,101
0e15c61d7cc7,cust_80115,high_velocity_attack,unauthorized,travel,1863.72,1,0,0,0.0,1.0,13,0,6,5,4.016,2025-03-12,2025-03-17,TRK198596761,2025-03-15 04:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.0199,2,0,1,train,101
8129db7b206c,cust_74187,unauthorized_3ds,unauthorized,digital_goods,2086.53,0,1,0,0.0,0.0,320,1,3,18,1.034,2025-05-03,2025-05-21,,,Digital items are non-refundable after delivery to the registered account.,-0.0422,4,0,1,train,101
e4dc6f3a7d09,cust_13288,high_velocity_attack,unauthorized,ecommerce,2556.0,1,1,0,0.0,0.0,0,0,8,6,3.593,2025-02-23,2025-03-01,TRK150653587,2025-02-24 21:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1077,1,0,0,train,101
6eec49251b44,cust_39334,unauthorized_3ds,unauthorized,ecommerce,3591.78,1,1,0,1.0,0.0,390,0,2,1,0.485,2025-09-15,2025-09-16,TRK519351500,2025-09-16 01:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0526,8,0,0,train,101
7a7d89746863,cust_36245,no_evidence,not_as_described,services,920.0,0,0,0,0.0,0.0,0,0,1,28,1.981,2025-08-16,2025-09-13,,,Service completion notes and customer confirmation emails are retained.,-0.087,7,0,0,train,101
43d7aa1271b0,cust_48815,unauthorized_3ds,unauthorized,digital_goods,1607.8,1,1,1,1.0,1.0,971,0,3,13,1.12,2025-02-07,2025-02-20,TRK672558192,2025-02-09 08:00:00,Digital items are non-refundable after delivery to the registered account.,0.0826,1,0,0,train,101
a9a5a0144f30,cust_47644,inr_delivery_confirmed,item_not_received,fashion,3295.74,1,1,1,1.0,1.0,7,1,1,32,0.598,2025-08-30,2025-10-01,TRK941323878,2025-09-02 21:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0831,8,0,0,train,101
d5a42ed57614,cust_52300,high_velocity_attack,unauthorized,digital_goods,2958.97,1,0,0,0.0,0.0,153,0,7,2,0.1,2025-06-18,2025-06-20,TRK857310488,2025-06-21 12:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0046,5,1,0,train,101
db57aba1e1a9,cust_53368,no_evidence,item_not_received,services,3268.33,0,0,0,0.0,0.0,163,1,4,43,0.385,2025-03-13,2025-04-25,,,Service completion notes and customer confirmation emails are retained.,0.0691,2,0,0,train,101
5688eacd468a,cust_93133,inr_delivery_confirmed,item_not_received,fashion,1475.15,1,0,1,1.0,0.0,7,1,1,30,1.647,2025-08-14,2025-09-13,TRK225069926,2025-08-16 10:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0482,7,0,1,train,101
5a27cc1e8a49,cust_60230,inr_delivery_confirmed,item_not_received,fashion,7690.31,1,1,1,1.0,1.0,997,1,1,18,0.327,2025-06-12,2025-06-30,TRK912102568,2025-06-13 18:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0293,5,0,1,train,101
8949d801f987,cust_87500,friendly_fraud_long_tenure,unauthorized,fashion,12497.79,1,0,0,1.0,1.0,727,1,1,20,1.859,2025-02-22,2025-03-14,TRK993082685,2025-02-25 17:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0606,1,0,1,train,101
2fb1d41a7c83,cust_88122,friendly_fraud_long_tenure,item_not_received,digital_goods,4161.39,1,1,0,1.0,1.0,1379,0,1,41,0.236,2025-08-30,2025-10-10,TRK187941083,2025-09-01 08:00:00,Digital items are non-refundable after delivery to the registered account.,-0.0185,8,0,1,train,101
acc3b382b2b0,cust_49684,friendly_fraud_long_tenure,item_not_received,fashion,4422.73,1,0,0,1.0,0.0,1227,1,2,39,2.989,2025-06-05,2025-07-14,TRK136377744,2025-06-06 04:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1295,5,0,0,train,101
450f12db6bfe,cust_33526,high_velocity_attack,unauthorized,ecommerce,2653.54,0,0,0,0.0,0.0,7,0,8,9,1.609,2025-09-25,2025-10-04,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0154,8,0,0,train,101
ec5cbf5535f7,cust_30066,inr_delivery_confirmed,item_not_received,fashion,1994.46,0,1,1,0.0,1.0,873,1,1,3,0.995,2025-05-16,2025-05-19,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1457,4,1,0,train,101
6f9c4b625510,cust_96807,no_evidence,item_not_received,digital_goods,3121.88,0,0,1,0.0,0.0,46,0,3,27,2.112,2025-05-22,2025-06-18,,,Digital items are non-refundable after delivery to the registered account.,0.0533,4,0,0,train,101
9740b76678eb,cust_80685,inr_delivery_confirmed,item_not_received,grocery,3603.42,1,1,0,1.0,0.0,958,1,1,32,1.228,2025-06-22,2025-07-24,TRK539980369,2025-06-23 08:00:00,Perishable goods are non-returnable after delivery confirmation.,0.004,5,0,1,train,101
084604288cfa,cust_24939,high_velocity_attack,unauthorized,ecommerce,2132.64,0,0,0,0.0,0.0,66,0,4,4,1.159,2025-07-22,2025-07-26,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0655,6,0,1,train,101
5a66e2032b3b,cust_73954,high_velocity_attack,unauthorized,travel,7218.74,0,0,1,0.0,0.0,18,0,10,5,3.591,2025-05-27,2025-06-01,,,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,-0.1301,4,0,0,train,101
9457ea8524c7,cust_42164,friendly_fraud_long_tenure,unauthorized,ecommerce,2490.92,0,0,0,0.0,1.0,1092,3,2,37,1.888,2025-08-21,2025-09-27,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.003,7,0,0,train,101
c5208aa89f29,cust_64587,friendly_fraud_long_tenure,item_not_received,fashion,6933.62,1,1,0,0.0,0.0,1181,0,2,19,,2025-03-16,2025-04-04,TRK863721623,2025-03-19 13:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0312,2,0,1,train,101
b59126089172,cust_29503,inr_delivery_confirmed,item_not_received,fashion,7851.79,1,0,1,1.0,0.0,587,3,1,16,1.305,2025-08-14,2025-08-30,TRK580810478,2025-08-15 01:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.0214,7,0,1,train,101
830339674f30,cust_71716,inr_delivery_confirmed,item_not_received,fashion,1250.82,0,0,1,1.0,1.0,800,2,2,12,0.801,2025-08-02,2025-08-14,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.0953,7,0,1,train,101
a76374380ea3,cust_97451,inr_delivery_confirmed,item_not_received,fashion,6109.24,1,0,1,0.0,1.0,416,2,1,2,0.995,2025-04-28,2025-04-30,TRK933069261,2025-05-01 12:00:00,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1251,3,0,0,train,101
a0985cb88dce,cust_34507,friendly_fraud_long_tenure,not_as_described,fashion,2683.01,0,0,1,1.0,1.0,880,2,1,23,1.407,2025-03-22,2025-04-14,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,0.1477,2,0,0,train,101
212c0567ea37,cust_43771,inr_delivery_confirmed,item_not_received,ecommerce,3585.76,1,1,1,0.0,1.0,618,1,1,16,1.439,2025-07-21,2025-08-06,TRK798852959,2025-07-24 02:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.097,6,1,1,train,101
3f3de93bba98,cust_42777,high_velocity_attack,unauthorized,digital_goods,1605.39,0,1,0,0.0,0.0,0,0,6,11,2.9,2025-02-08,2025-02-19,,,Digital items are non-refundable after delivery to the registered account.,-0.058,1,0,0,train,101
63fe50a10b68,cust_88073,friendly_fraud_long_tenure,not_as_described,subscriptions,5619.98,0,0,1,0.0,0.0,1342,4,2,31,0.478,2025-02-07,2025-03-10,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,-0.1255,1,0,0,train,101
4309547d6ee1,cust_78675,unauthorized_3ds,unauthorized,travel,1551.74,1,1,1,0.0,1.0,423,0,1,6,1.983,2025-09-13,2025-09-19,TRK885785107,2025-09-16 02:00:00,Cancellations follow fare rules. 3DS-authenticated bookings are treated as cardholder-present.,0.0175,8,0,1,train,101
c368ae04efd5,cust_25904,friendly_fraud_long_tenure,unauthorized,ecommerce,3191.47,0,1,0,1.0,0.0,1749,1,2,51,1.488,2025-06-09,2025-07-30,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.1143,5,0,0,train,101
b621acec12f4,cust_88471,inr_delivery_confirmed,item_not_received,ecommerce,4594.58,1,1,1,1.0,0.0,11,0,1,2,0.207,2025-02-27,2025-03-01,TRK752690607,2025-03-01 20:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,-0.0792,1,0,1,train,101
cdc25bb47348,cust_62932,friendly_fraud_long_tenure,item_not_received,fashion,6257.08,0,1,1,0.0,0.0,1319,0,1,24,1.348,2025-06-23,2025-07-17,,,7-day exchange window. Delivery photo and tracking are retained for 180 days.,-0.1124,5,0,1,train,101
aad789f01537,cust_45978,no_evidence,not_as_described,services,3269.6,0,0,0,0.0,0.0,272,0,1,17,2.06,2025-03-25,2025-04-11,,,Service completion notes and customer confirmation emails are retained.,0.2609,2,0,0,train,101
bf2c670744ab,cust_97156,friendly_fraud_long_tenure,not_as_described,subscriptions,5615.98,1,0,1,0.0,0.0,214,4,1,12,1.403,2025-08-03,2025-08-15,TRK897577122,2025-08-04 15:00:00,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0604,7,0,1,train,101
40353b567c84,cust_89921,no_evidence,not_as_described,services,3617.25,0,0,0,0.0,,252,2,3,30,1.675,2025-05-08,2025-06-07,,,Service completion notes and customer confirmation emails are retained.,-0.0622,4,0,0,train,101
734c59a3bcb9,cust_50280,inr_delivery_confirmed,item_not_received,grocery,3370.1,1,0,0,1.0,0.0,400,0,1,15,1.198,2025-09-09,2025-09-24,TRK208284075,2025-09-10 05:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0726,8,1,0,train,101
4fa98d357f7f,cust_39836,friendly_fraud_long_tenure,item_not_received,ecommerce,4717.38,1,1,0,1.0,0.0,633,0,2,23,0.544,2025-04-20,2025-05-13,TRK245843400,2025-04-20 20:00:00,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.1346,3,0,0,train,101
f789c4297e8f,cust_52027,no_evidence,item_not_received,ecommerce,6297.91,0,0,0,0.0,0.0,112,3,1,35,0.883,2025-09-25,2025-10-30,,,30-day returns on unused goods. Signature on delivery is accepted proof of receipt.,0.0648,8,0,0,train,101
c73e64bf8679,cust_94354,friendly_fraud_long_tenure,item_not_received,subscriptions,2848.75,0,0,0,1.0,1.0,941,0,2,22,0.153,2025-08-14,2025-09-05,,,First billing cycle may be refunded; subsequent cycles require unused-period evidence.,0.0774,7,0,0,train,101
608475487a67,cust_15504,inr_delivery_confirmed,item_not_received,grocery,2827.74,1,1,1,0.0,1.0,428,2,1,16,0.765,2025-02-26,2025-03-14,TRK527962857,2025-02-28 22:00:00,Perishable goods are non-returnable after delivery confirmation.,-0.0004,1,0,0,train,101
